Date,Store_ID,Product_ID,Units_Sold,Price,Discount
2023-04-20,25,1023,18,226.25,0.22
2023-04-20,30,1095,12,403.38,0.13
2023-04-20,1,1074,17,317.3,0.26
2023-04-20,3,1083,18,137.36,0.09
2023-04-21,10,1080,4,159.55,0.19
2023-04-21,35,1098,3,494.28,0.23
2023-04-21,34,1056,5,115.33,0.1
2023-04-21,2,1064,2,446.39,0.15
2023-04-21,19,1083,11,173.46,0.2
2023-04-21,35,1085,4,164.06,0.13
2023-04-21,24,1040,10,489.48,0.21
2023-04-21,1,1043,6,82.62,0.17
2023-04-21,16,1087,15,255.27,0.1
2023-04-21,30,1064,0,433.42,0.22
2023-04-21,6,1030,7,361.79,0.18
2023-04-21,18,1076,3,160.37,0.07
2023-04-21,23,1075,6,480.79,0.02
2023-04-21,10,1028,3,70.51,0.12
2023-04-21,23,1093,10,332.91,0.1
2023-04-21,32,1014,17,217.57,0.03
2023-04-21,23,1032,13,288.4,0.05
2023-04-21,22,1087,3,447.16,0.01
2023-04-21,29,1040,7,121.71,0.24
2023-04-21,13,1045,16,469.85,0.13
2023-04-22,26,1038,4,258.53,0.05
2023-04-22,28,1022,2,569.91,0.06
2023-04-22,32,1063,9,454.37,0.29
2023-04-22,9,1032,10,551.93,0.27
2023-04-22,9,1069,10,311.56,0.08
2023-04-22,21,1092,19,502.86,0.03
2023-04-22,27,1024,5,468.86,0.09
2023-04-22,29,1100,9,460.2,0.21
2023-04-22,21,1010,3,169.94,0.04
2023-04-22,6,1090,7,409.09,0.13
2023-04-22,1,1083,17,440.81,0.12
2023-04-22,12,1070,6,126.81,0.2
2023-04-22,21,1008,10,469.74,0.14
2023-04-22,9,1051,6,331.59,0.15
2023-04-22,3,1080,11,224.97,0.04
2023-04-22,27,1037,12,536.91,0.13
2023-04-22,29,1029,16,289.66,0.17
2023-04-22,10,1005,0,565.84,0.19
2023-04-22,33,1055,8,447.56,0.23
2023-04-22,15,1016,15,399.81,0.03
2023-04-23,9,1063,8,126.5,0.2
2023-04-23,9,1051,15,523.01,0.19
2023-04-23,21,1054,14,166.79,0.25
2023-04-23,20,1098,15,217.24,0.24
2023-04-23,1,1083,9,396.22,0.07
2023-04-23,24,1023,10,278.52,0.05
2023-04-23,11,1015,8,36.71,0.2
2023-04-23,28,1023,13,498.38,0.04
2023-04-23,13,1072,11,385.93,0.07
2023-04-23,34,1061,9,70.12,0.21
2023-04-23,16,1089,17,416.8,0.15
2023-04-23,19,1013,16,565.98,0.15
2023-04-23,29,1066,7,429.27,0.07
2023-04-23,8,1071,12,459.76,0.07
2023-04-23,32,1083,14,20.26,0.19
2023-04-23,19,1097,6,346.93,0.05
2023-04-23,28,1017,5,221.83,0.27
2023-04-23,13,1076,1,192.23,0.07
2023-04-23,6,1009,19,147.28,0.08
2023-04-23,4,1050,12,540.85,0.02
2023-04-24,4,1025,14,269.15,0.05
2023-04-24,26,1061,9,404.49,0.02
2023-04-24,21,1035,6,376.48,0.26
2023-04-24,2,1096,14,84.7,0.12
2023-04-24,24,1024,7,529.11,0.12
2023-04-24,34,1041,7,385.82,0.06
2023-04-24,18,1026,14,158.18,0.07
2023-04-24,7,1044,9,520.86,0.07
2023-04-24,11,1025,18,577.67,0.18
2023-04-24,29,1080,13,466.07,0.29
2023-04-24,30,1098,19,63.91,0.18
2023-04-24,6,1053,3,487.19,0.08
2023-04-24,8,1087,3,506.39,0.13
2023-04-24,15,1099,17,57.13,0.12
2023-04-24,10,1061,16,494.63,0.04
2023-04-24,5,1074,11,177.08,0.06
2023-04-24,33,1054,8,139.14,0.19
2023-04-24,32,1076,13,571.65,0.13
2023-04-24,28,1013,11,557.07,0.13
2023-04-24,13,1099,12,146.68,0.09
2023-04-25,31,1033,12,162.45,0.24
2023-04-25,31,1057,15,19.85,0.04
2023-04-25,27,1038,18,177.03,0.07
2023-04-25,26,1009,8,566.33,0.3
2023-04-25,4,1090,19,429.44,0.23
2023-04-25,35,1054,8,58.98,0.23
2023-04-25,24,1004,6,67.48,0.27
2023-04-25,21,1063,0,427.21,0.25
2023-04-25,5,1095,18,496.78,0.27
2023-04-25,30,1082,7,357.55,0.21
2023-04-25,15,1019,9,482.4,0.29
2023-04-25,16,1080,19,149.96,0.12
2023-04-25,10,1045,17,326.66,0.26
2023-04-25,30,1048,7,22.25,0.27
2023-04-25,6,1024,8,425.19,0.26
2023-04-25,33,1085,13,361.85,0.23
2023-04-25,31,1037,10,280.88,0.03
2023-04-25,3,1056,8,142.75,0.19
2023-04-25,2,1012,7,474.68,0.19
2023-04-25,30,1057,14,146.34,0.08
2023-04-26,11,1024,17,306.46,0.1
2023-04-26,15,1075,16,454.86,0.05
2023-04-26,30,1047,18,71.19,0.0
2023-04-26,23,1012,16,86.55,0.07
2023-04-26,23,1031,12,413.69,0.06
2023-04-26,9,1022,3,430.73,0.19
2023-04-26,28,1090,17,119.97,0.06
2023-04-26,15,1008,15,449.54,0.02
2023-04-26,4,1055,11,43.29,0.2
2023-04-26,12,1083,1,336.44,0.05
2023-04-26,29,1037,19,563.22,0.06
2023-04-26,23,1052,13,537.18,0.26
2023-04-26,13,1077,8,43.57,0.1
2023-04-26,31,1061,15,225.66,0.1
2023-04-26,20,1092,11,463.86,0.14
2023-04-26,2,1054,19,321.54,0.04
2023-04-26,35,1046,7,381.63,0.23
2023-04-26,8,1011,4,598.53,0.2
2023-04-26,7,1064,17,285.84,0.18
2023-04-26,29,1011,5,588.62,0.15
2023-04-27,33,1081,2,53.75,0.14
2023-04-27,8,1034,4,142.5,0.28
2023-04-27,10,1040,17,441.2,0.18
2023-04-27,2,1083,9,228.73,0.01
2023-04-27,26,1054,18,16.12,0.05
2023-04-27,17,1074,13,412.15,0.04
2023-04-27,11,1012,7,444.48,0.04
2023-04-27,24,1014,17,159.69,0.24
2023-04-27,17,1045,4,261.94,0.1
2023-04-27,20,1083,15,562.19,0.13
2023-04-27,15,1026,11,424.03,0.05
2023-04-27,18,1018,5,306.66,0.11
2023-04-27,15,1077,19,283.09,0.22
2023-04-27,31,1025,7,48.93,0.28
2023-04-27,33,1060,4,580.81,0.2
2023-04-27,9,1014,2,297.69,0.27
2023-04-27,18,1021,6,369.17,0.15
2023-04-27,10,1058,4,162.39,0.01
2023-04-27,27,1034,13,298.39,0.04
2023-04-27,11,1011,2,188.28,0.17
2023-04-28,12,1061,14,525.81,0.15
2023-04-28,32,1080,5,481.55,0.04
2023-04-28,4,1063,14,451.46,0.18
2023-04-28,7,1097,16,388.91,0.29
2023-04-28,16,1078,2,114.97,0.17
2023-04-28,30,1046,19,569.9,0.13
2023-04-28,12,1031,19,348.99,0.25
2023-04-28,26,1068,14,335.79,0.21
2023-04-28,30,1048,9,208.64,0.18
2023-04-28,34,1060,18,581.73,0.2
2023-04-28,18,1019,11,104.64,0.14
2023-04-28,35,1065,2,434.44,0.03
2023-04-28,25,1064,7,335.63,0.03
2023-04-28,1,1072,1,23.37,0.27
2023-04-28,21,1020,5,451.2,0.25
2023-04-28,7,1056,11,341.29,0.24
2023-04-28,34,1081,1,582.02,0.29
2023-04-28,26,1045,17,47.15,0.17
2023-04-28,28,1012,10,394.65,0.06
2023-04-28,28,1092,12,199.81,0.17
2023-04-29,6,1042,1,172.12,0.02
2023-04-29,13,1036,14,498.68,0.3
2023-04-29,13,1097,18,583.52,0.24
2023-04-29,25,1081,4,23.41,0.01
2023-04-29,6,1083,0,86.1,0.15
2023-04-29,19,1097,8,534.18,0.3
2023-04-29,26,1099,19,206.06,0.19
2023-04-29,26,1020,5,80.05,0.25
2023-04-29,22,1062,15,260.15,0.28
2023-04-29,23,1040,9,504.81,0.24
2023-04-29,30,1004,0,328.28,0.22
2023-04-29,26,1034,1,105.48,0.15
2023-04-29,13,1029,0,317.64,0.07
2023-04-29,28,1083,0,554.12,0.14
2023-04-29,5,1097,13,546.9,0.27
2023-04-29,27,1035,2,514.6,0.29
2023-04-29,3,1081,14,289.88,0.22
2023-04-29,28,1059,9,485.86,0.27
2023-04-29,9,1099,4,425.95,0.22
2023-04-29,10,1087,10,409.43,0.04
2023-04-30,16,1073,19,498.82,0.29
2023-04-30,24,1035,10,75.19,0.24
2023-04-30,23,1025,17,493.59,0.05
2023-04-30,10,1041,7,170.59,0.13
2023-04-30,2,1051,7,240.24,0.21
2023-04-30,15,1100,2,31.34,0.08
2023-04-30,12,1008,13,280.14,0.19
2023-04-30,20,1023,4,233.51,0.26
2023-04-30,16,1069,0,275.35,0.24
2023-04-30,17,1013,6,178.12,0.13
2023-04-30,15,1081,11,443.15,0.13
2023-04-30,32,1049,10,45.35,0.11
2023-04-30,18,1064,16,190.38,0.25
2023-04-30,25,1094,14,559.15,0.22
2023-04-30,22,1060,16,134.9,0.29
2023-04-30,5,1046,1,302.42,0.02
2023-04-30,2,1089,0,203.88,0.27
2023-04-30,5,1069,15,155.35,0.18
2023-04-30,17,1099,17,516.57,0.28
2023-04-30,9,1031,4,329.51,0.2
2023-05-01,16,1084,16,557.78,0.26
2023-05-01,20,1099,11,597.75,0.0
2023-05-01,22,1072,8,570.66,0.11
2023-05-01,3,1060,1,122.42,0.12
2023-05-01,30,1054,11,111.42,0.06
2023-05-01,16,1026,0,132.92,0.09
2023-05-01,10,1036,10,487.25,0.24
2023-05-01,2,1053,2,200.88,0.17
2023-05-01,32,1053,11,280.08,0.28
2023-05-01,3,1098,5,178.97,0.27
2023-05-01,1,1057,7,71.14,0.3
2023-05-01,25,1072,19,376.63,0.03
2023-05-01,15,1006,0,599.87,0.15
2023-05-01,32,1003,19,310.68,0.18
2023-05-01,15,1017,4,301.12,0.07
2023-05-01,8,1067,19,462.46,0.14
2023-05-01,30,1067,3,434.57,0.13
2023-05-01,23,1083,14,384.68,0.03
2023-05-01,23,1001,18,284.74,0.14
2023-05-01,17,1026,12,276.55,0.28
2023-05-02,33,1091,2,426.11,0.29
2023-05-02,3,1044,6,560.82,0.29
2023-05-02,32,1086,9,588.36,0.16
2023-05-02,11,1041,12,344.81,0.26
2023-05-02,33,1072,4,407.01,0.23
2023-05-02,18,1087,1,538.05,0.05
2023-05-02,8,1019,2,315.71,0.25
2023-05-02,21,1025,16,407.32,0.03
2023-05-02,23,1089,16,428.61,0.04
2023-05-02,29,1016,5,23.45,0.2
2023-05-02,3,1026,1,421.39,0.3
2023-05-02,20,1038,11,182.74,0.14
2023-05-02,8,1044,13,587.07,0.3
2023-05-02,5,1044,9,145.48,0.08
2023-05-02,11,1037,12,245.89,0.22
2023-05-02,20,1044,3,333.74,0.29
2023-05-02,18,1019,18,469.49,0.22
2023-05-02,1,1054,19,550.62,0.14
2023-05-02,6,1061,17,557.21,0.29
2023-05-02,3,1095,2,142.86,0.13
2023-05-03,15,1005,13,336.99,0.21
2023-05-03,3,1055,19,146.13,0.09
2023-05-03,5,1052,12,120.73,0.08
2023-05-03,25,1021,8,129.97,0.25
2023-05-03,35,1087,6,204.8,0.11
2023-05-03,9,1058,2,89.65,0.23
2023-05-03,4,1049,5,312.57,0.08
2023-05-03,7,1099,5,99.82,0.06
2023-05-03,28,1005,16,358.26,0.25
2023-05-03,27,1007,10,61.88,0.21
2023-05-03,5,1071,3,291.35,0.14
2023-05-03,12,1047,9,32.18,0.24
2023-05-03,6,1087,1,517.72,0.12
2023-05-03,32,1062,18,130.25,0.1
2023-05-03,13,1040,4,408.64,0.07
2023-05-03,28,1061,18,341.28,0.21
2023-05-03,2,1010,14,509.57,0.25
2023-05-03,17,1051,18,279.67,0.05
2023-05-03,35,1100,6,254.1,0.22
2023-05-03,29,1005,2,466.82,0.19
2023-05-04,17,1040,8,61.51,0.13
2023-05-04,4,1062,15,439.53,0.17
2023-05-04,5,1058,2,55.31,0.16
2023-05-04,23,1095,9,213.58,0.18
2023-05-04,19,1076,12,191.46,0.02
2023-05-04,20,1095,8,240.48,0.04
2023-05-04,29,1083,2,499.01,0.23
2023-05-04,35,1068,2,587.96,0.13
2023-05-04,26,1043,10,441.65,0.07
2023-05-04,19,1035,15,260.96,0.27
2023-05-04,31,1003,2,51.67,0.06
2023-05-04,35,1021,0,356.85,0.18
2023-05-04,34,1082,14,289.24,0.3
2023-05-04,18,1031,14,583.75,0.05
2023-05-04,11,1015,2,438.95,0.19
2023-05-04,11,1094,17,479.31,0.02
2023-05-04,12,1004,7,232.83,0.14
2023-05-04,32,1099,3,438.88,0.17
2023-05-04,23,1062,9,367.4,0.13
2023-05-04,35,1061,15,109.95,0.27
2023-05-05,25,1021,2,296.34,0.17
2023-05-05,35,1089,1,593.67,0.27
2023-05-05,4,1060,14,419.31,0.2
2023-05-05,31,1060,14,587.61,0.03
2023-05-05,30,1027,16,450.96,0.29
2023-05-05,11,1047,11,213.03,0.08
2023-05-05,9,1065,11,29.11,0.15
2023-05-05,13,1038,16,155.44,0.25
2023-05-05,15,1050,1,218.36,0.08
2023-05-05,11,1033,17,500.83,0.07
2023-05-05,30,1021,16,515.23,0.02
2023-05-05,2,1037,13,350.38,0.12
2023-05-05,22,1044,16,186.16,0.01
2023-05-05,32,1003,2,338.14,0.24
2023-05-05,9,1069,14,533.21,0.24
2023-05-05,18,1054,3,265.25,0.19
2023-05-05,22,1065,8,155.17,0.13
2023-05-05,22,1054,3,39.11,0.2
2023-05-05,29,1050,7,338.23,0.26
2023-05-05,13,1015,8,494.86,0.09
2023-05-06,24,1067,3,546.74,0.27
2023-05-06,8,1057,13,398.21,0.06
2023-05-06,2,1064,19,373.82,0.1
2023-05-06,15,1076,4,254.28,0.06
2023-05-06,14,1083,4,549.28,0.13
2023-05-06,9,1071,17,459.84,0.2
2023-05-06,2,1060,12,348.66,0.27
2023-05-06,7,1099,7,328.53,0.13
2023-05-06,12,1075,15,493.75,0.01
2023-05-06,23,1032,2,142.27,0.05
2023-05-06,12,1024,0,148.65,0.06
2023-05-06,30,1072,17,436.47,0.21
2023-05-06,28,1096,7,136.51,0.29
2023-05-06,21,1051,0,203.56,0.22
2023-05-06,10,1026,7,398.12,0.02
2023-05-06,32,1067,3,151.44,0.06
2023-05-06,2,1085,2,326.2,0.11
2023-05-06,33,1015,10,314.65,0.13
2023-05-06,29,1099,19,104.94,0.28
2023-05-06,33,1019,7,182.7,0.24
2023-05-07,20,1038,6,526.07,0.12
2023-05-07,10,1072,9,434.72,0.15
2023-05-07,11,1016,4,580.94,0.03
2023-05-07,9,1035,2,61.04,0.05
2023-05-07,25,1076,8,92.16,0.01
2023-05-07,17,1077,0,537.98,0.03
2023-05-07,3,1080,9,211.82,0.0
2023-05-07,14,1064,15,170.19,0.14
2023-05-07,27,1059,0,555.73,0.19
2023-05-07,11,1073,6,374.08,0.19
2023-05-07,3,1048,6,234.05,0.22
2023-05-07,6,1059,9,112.18,0.14
2023-05-07,35,1010,8,192.61,0.18
2023-05-07,22,1073,18,138.35,0.17
2023-05-07,19,1082,18,388.56,0.19
2023-05-07,5,1072,4,266.65,0.01
2023-05-07,18,1026,9,175.72,0.16
2023-05-07,3,1003,11,88.65,0.01
2023-05-07,29,1070,13,279.51,0.07
2023-05-07,11,1011,18,90.5,0.03
2023-05-08,12,1041,2,112.26,0.18
2023-05-08,1,1081,2,353.25,0.03
2023-05-08,1,1010,4,154.68,0.26
2023-05-08,13,1045,0,476.94,0.29
2023-05-08,32,1089,17,576.4,0.08
2023-05-08,32,1027,3,255.09,0.14
2023-05-08,3,1025,8,119.31,0.02
2023-05-08,17,1043,3,507.1,0.19
2023-05-08,6,1073,9,266.17,0.03
2023-05-08,23,1069,17,108.56,0.19
2023-05-08,28,1024,18,509.02,0.19
2023-05-08,28,1040,3,486.33,0.29
2023-05-08,22,1099,10,58.09,0.16
2023-05-08,35,1028,9,439.16,0.07
2023-05-08,25,1031,14,369.73,0.05
2023-05-08,22,1005,15,565.34,0.09
2023-05-08,15,1091,19,110.89,0.2
2023-05-08,28,1062,3,31.08,0.06
2023-05-08,9,1063,19,128.51,0.12
2023-05-08,5,1006,18,571.69,0.19
2023-05-09,9,1007,13,255.29,0.07
2023-05-09,32,1059,3,212.07,0.1
2023-05-09,25,1031,2,577.68,0.12
2023-05-09,20,1034,11,131.13,0.15
2023-05-09,35,1091,0,344.49,0.1
2023-05-09,33,1095,12,282.68,0.3
2023-05-09,23,1097,6,250.68,0.26
2023-05-09,30,1034,19,296.0,0.04
2023-05-09,11,1086,10,486.27,0.15
2023-05-09,27,1032,7,101.91,0.14
2023-05-09,2,1081,0,461.09,0.09
2023-05-09,14,1031,17,377.18,0.15
2023-05-09,24,1069,15,386.71,0.1
2023-05-09,16,1079,4,210.2,0.03
2023-05-09,29,1077,15,325.19,0.06
2023-05-09,33,1004,17,521.32,0.09
2023-05-09,27,1090,19,169.36,0.25
2023-05-09,23,1010,18,69.19,0.2
2023-05-09,9,1043,3,255.45,0.24
2023-05-09,26,1018,15,88.87,0.01
2023-05-10,2,1044,19,129.59,0.23
2023-05-10,35,1086,16,405.76,0.07
2023-05-10,5,1021,5,559.96,0.03
2023-05-10,22,1018,3,407.05,0.14
2023-05-10,27,1085,15,409.88,0.17
2023-05-10,4,1075,18,150.56,0.08
2023-05-10,28,1005,15,523.1,0.23
2023-05-10,24,1062,12,203.63,0.23
2023-05-10,27,1042,8,389.53,0.01
2023-05-10,13,1070,5,29.29,0.17
2023-05-10,4,1086,4,189.38,0.17
2023-05-10,9,1053,9,353.39,0.07
2023-05-10,23,1027,17,150.15,0.26
2023-05-10,7,1058,14,168.26,0.01
2023-05-10,27,1100,17,101.35,0.1
2023-05-10,6,1039,9,530.2,0.17
2023-05-10,31,1029,7,95.38,0.13
2023-05-10,23,1072,14,486.33,0.02
2023-05-10,24,1008,10,357.85,0.23
2023-05-10,15,1048,2,254.93,0.08
2023-05-11,14,1088,10,486.74,0.16
2023-05-11,16,1075,17,312.2,0.17
2023-05-11,19,1088,14,562.96,0.24
2023-05-11,2,1087,7,157.79,0.06
2023-05-11,17,1096,0,374.83,0.13
2023-05-11,7,1003,0,587.99,0.2
2023-05-11,33,1080,5,32.93,0.04
2023-05-11,14,1094,1,272.1,0.04
2023-05-11,35,1042,17,228.21,0.05
2023-05-11,33,1049,3,382.17,0.12
2023-05-11,16,1047,5,431.75,0.19
2023-05-11,7,1042,9,241.49,0.21
2023-05-11,2,1040,19,391.21,0.21
2023-05-11,5,1089,3,445.04,0.11
2023-05-11,24,1045,9,38.42,0.01
2023-05-11,32,1043,14,550.54,0.07
2023-05-11,17,1020,17,517.79,0.28
2023-05-11,17,1026,8,355.91,0.25
2023-05-11,23,1037,13,34.97,0.04
2023-05-11,28,1096,16,488.04,0.11
2023-05-12,12,1093,2,213.51,0.07
2023-05-12,18,1011,3,451.01,0.15
2023-05-12,13,1036,9,521.68,0.18
2023-05-12,12,1022,1,154.46,0.15
2023-05-12,33,1003,1,455.7,0.08
2023-05-12,28,1008,2,382.72,0.29
2023-05-12,29,1094,1,186.65,0.21
2023-05-12,28,1097,3,285.33,0.26
2023-05-12,26,1078,9,29.12,0.07
2023-05-12,15,1049,2,111.15,0.14
2023-05-12,16,1021,8,72.31,0.2
2023-05-12,14,1043,17,319.3,0.3
2023-05-12,7,1089,13,27.07,0.0
2023-05-12,24,1079,10,270.17,0.05
2023-05-12,17,1070,7,502.92,0.14
2023-05-12,10,1028,14,195.66,0.21
2023-05-12,24,1063,4,588.19,0.29
2023-05-12,14,1080,4,325.77,0.04
2023-05-12,19,1052,17,390.55,0.24
2023-05-12,12,1058,12,69.69,0.01
2023-05-13,27,1029,14,244.61,0.27
2023-05-13,19,1012,4,191.88,0.01
2023-05-13,10,1086,6,254.54,0.19
2023-05-13,8,1048,15,469.91,0.16
2023-05-13,16,1069,2,348.4,0.15
2023-05-13,27,1081,4,538.48,0.14
2023-05-13,34,1094,13,139.1,0.09
2023-05-13,9,1059,17,118.98,0.01
2023-05-13,31,1003,6,375.75,0.15
2023-05-13,32,1089,11,515.07,0.17
2023-05-13,35,1029,10,21.03,0.12
2023-05-13,27,1069,2,69.47,0.09
2023-05-13,13,1078,15,232.48,0.27
2023-05-13,15,1082,15,226.18,0.25
2023-05-13,11,1011,15,488.49,0.04
2023-05-13,17,1061,13,344.71,0.05
2023-05-13,9,1040,10,71.79,0.04
2023-05-13,30,1068,13,570.19,0.13
2023-05-13,13,1037,11,422.99,0.11
2023-05-13,14,1008,7,80.79,0.04
2023-05-14,26,1010,12,290.67,0.29
2023-05-14,9,1071,6,446.63,0.1
2023-05-14,8,1051,14,167.11,0.06
2023-05-14,15,1089,6,273.63,0.16
2023-05-14,21,1016,14,174.09,0.18
2023-05-14,32,1012,8,98.65,0.2
2023-05-14,25,1005,12,205.78,0.29
2023-05-14,3,1046,15,530.24,0.23
2023-05-14,32,1017,17,333.27,0.22
2023-05-14,13,1031,16,170.05,0.12
2023-05-14,1,1072,0,523.59,0.01
2023-05-14,27,1084,14,185.5,0.14
2023-05-14,35,1038,14,39.09,0.21
2023-05-14,4,1039,14,446.3,0.12
2023-05-14,12,1082,5,88.39,0.25
2023-05-14,24,1038,14,278.21,0.07
2023-05-14,17,1010,11,90.03,0.23
2023-05-14,23,1002,19,38.89,0.23
2023-05-14,20,1090,11,554.53,0.22
2023-05-14,10,1051,15,117.87,0.22
2023-05-15,5,1033,10,107.72,0.02
2023-05-15,3,1001,3,333.16,0.19
2023-05-15,5,1077,10,432.72,0.26
2023-05-15,12,1053,18,466.11,0.12
2023-05-15,2,1059,16,103.18,0.01
2023-05-15,24,1062,17,117.48,0.26
2023-05-15,31,1078,0,131.78,0.08
2023-05-15,31,1094,3,495.52,0.14
2023-05-15,20,1043,15,148.75,0.24
2023-05-15,30,1069,9,174.54,0.27
2023-05-15,6,1074,9,70.84,0.22
2023-05-15,25,1078,14,379.51,0.23
2023-05-15,11,1016,0,53.19,0.18
2023-05-15,10,1051,14,342.0,0.27
2023-05-15,32,1070,14,253.85,0.11
2023-05-15,25,1007,16,191.57,0.2
2023-05-15,4,1026,13,45.63,0.3
2023-05-15,5,1091,4,495.23,0.1
2023-05-15,8,1013,19,425.03,0.04
2023-05-15,8,1030,16,171.13,0.07
2023-05-16,10,1033,8,523.7,0.19
2023-05-16,9,1078,4,229.84,0.23
2023-05-16,16,1074,13,499.29,0.22
2023-05-16,26,1024,8,491.9,0.03
2023-05-16,31,1083,1,494.19,0.0
2023-05-16,34,1039,18,184.8,0.29
2023-05-16,6,1058,12,591.75,0.21
2023-05-16,21,1094,19,224.27,0.0
2023-05-16,26,1038,18,589.05,0.03
2023-05-16,5,1054,10,222.13,0.04
2023-05-16,10,1057,19,466.06,0.03
2023-05-16,17,1044,3,59.29,0.18
2023-05-16,29,1088,18,91.88,0.12
2023-05-16,6,1042,9,424.84,0.18
2023-05-16,32,1017,9,294.7,0.13
2023-05-16,9,1048,6,597.75,0.08
2023-05-16,6,1030,9,379.34,0.03
2023-05-16,33,1053,18,93.34,0.24
2023-05-16,29,1024,5,448.09,0.14
2023-05-16,4,1058,15,80.78,0.3
2023-05-17,13,1040,12,148.57,0.19
2023-05-17,25,1034,13,495.03,0.22
2023-05-17,26,1038,6,58.04,0.04
2023-05-17,13,1093,9,337.9,0.05
2023-05-17,27,1095,9,37.35,0.28
2023-05-17,32,1011,15,554.0,0.27
2023-05-17,31,1093,0,237.72,0.2
2023-05-17,26,1053,15,506.36,0.28
2023-05-17,23,1099,3,90.01,0.05
2023-05-17,13,1001,11,504.5,0.02
2023-05-17,23,1022,18,513.2,0.22
2023-05-17,17,1064,5,308.91,0.1
2023-05-17,5,1013,15,245.26,0.25
2023-05-17,26,1077,18,140.75,0.27
2023-05-17,32,1078,15,267.81,0.08
2023-05-17,11,1069,10,571.83,0.03
2023-05-17,17,1095,18,580.18,0.15
2023-05-17,25,1092,4,254.81,0.22
2023-05-17,10,1098,9,316.6,0.2
2023-05-17,12,1082,12,324.16,0.26
2023-05-18,14,1040,9,476.91,0.11
2023-05-18,11,1001,9,259.9,0.13
2023-05-18,13,1092,3,472.27,0.09
2023-05-18,27,1067,1,565.86,0.24
2023-05-18,21,1007,17,83.65,0.29
2023-05-18,9,1087,11,201.5,0.22
2023-05-18,22,1004,15,336.58,0.05
2023-05-18,35,1073,18,509.96,0.02
2023-05-18,19,1002,11,197.07,0.15
2023-05-18,13,1097,9,172.58,0.17
2023-05-18,29,1098,18,260.42,0.02
2023-05-18,10,1008,13,128.01,0.29
2023-05-18,32,1067,19,591.61,0.11
2023-05-18,19,1080,3,571.1,0.07
2023-05-18,7,1052,4,559.08,0.0
2023-05-18,30,1097,10,299.37,0.19
2023-05-18,3,1047,16,491.53,0.08
2023-05-18,3,1020,13,443.52,0.15
2023-05-18,24,1057,8,196.47,0.01
2023-05-18,8,1058,11,385.37,0.29
2023-05-19,15,1082,6,550.55,0.0
2023-05-19,5,1090,1,217.99,0.19
2023-05-19,25,1030,8,140.65,0.05
2023-05-19,24,1050,4,501.04,0.28
2023-05-19,31,1099,5,553.7,0.12
2023-05-19,4,1092,19,100.63,0.2
2023-05-19,14,1001,10,392.87,0.07
2023-05-19,18,1060,4,536.65,0.11
2023-05-19,16,1100,3,366.36,0.26
2023-05-19,11,1025,12,143.52,0.28
2023-05-19,24,1077,9,323.72,0.28
2023-05-19,11,1087,13,406.25,0.07
2023-05-19,15,1045,2,278.86,0.2
2023-05-19,33,1098,8,249.77,0.03
2023-05-19,5,1094,10,441.35,0.07
2023-05-19,23,1018,4,536.72,0.23
2023-05-19,19,1027,12,252.35,0.19
2023-05-19,27,1059,7,487.73,0.14
2023-05-19,4,1018,11,302.37,0.3
2023-05-19,12,1008,8,223.69,0.17
2023-05-20,32,1097,5,570.54,0.09
2023-05-20,16,1012,8,486.95,0.24
2023-05-20,9,1017,13,354.01,0.07
2023-05-20,1,1001,2,219.44,0.29
2023-05-20,4,1052,18,388.44,0.11
2023-05-20,23,1063,5,57.34,0.03
2023-05-20,29,1092,8,203.11,0.15
2023-05-20,13,1038,8,449.17,0.09
2023-05-20,10,1016,14,294.4,0.23
2023-05-20,24,1050,6,480.44,0.08
2023-05-20,5,1035,0,485.64,0.19
2023-05-20,23,1074,6,92.56,0.12
2023-05-20,18,1078,10,406.95,0.03
2023-05-20,13,1054,9,156.79,0.11
2023-05-20,25,1024,3,226.21,0.17
2023-05-20,18,1063,4,379.7,0.05
2023-05-20,12,1052,13,43.87,0.18
2023-05-20,9,1012,3,106.67,0.11
2023-05-20,22,1017,0,346.93,0.05
2023-05-20,29,1096,0,579.29,0.25
2023-05-21,4,1082,15,578.62,0.11
2023-05-21,20,1002,18,513.59,0.06
2023-05-21,6,1096,5,427.6,0.08
2023-05-21,24,1064,8,424.54,0.23
2023-05-21,12,1090,3,148.19,0.0
2023-05-21,12,1033,3,568.46,0.2
2023-05-21,8,1084,9,210.48,0.2
2023-05-21,33,1059,14,26.43,0.04
2023-05-21,35,1029,4,380.23,0.09
2023-05-21,6,1048,9,427.91,0.28
2023-05-21,23,1047,10,118.22,0.28
2023-05-21,27,1073,2,98.87,0.09
2023-05-21,21,1056,15,98.78,0.21
2023-05-21,29,1040,18,329.42,0.19
2023-05-21,23,1013,16,566.17,0.13
2023-05-21,11,1063,6,387.44,0.16
2023-05-21,21,1047,2,411.55,0.06
2023-05-21,3,1062,4,404.89,0.28
2023-05-21,12,1045,13,499.27,0.16
2023-05-21,27,1077,5,339.32,0.1
2023-05-22,9,1072,4,240.22,0.24
2023-05-22,16,1088,10,457.75,0.24
2023-05-22,2,1098,5,114.17,0.25
2023-05-22,23,1084,15,493.21,0.23
2023-05-22,4,1035,7,401.2,0.17
2023-05-22,14,1014,4,243.45,0.26
2023-05-22,4,1050,5,252.07,0.11
2023-05-22,35,1099,19,514.25,0.06
2023-05-22,18,1094,9,356.93,0.03
2023-05-22,29,1052,13,538.26,0.15
2023-05-22,16,1006,16,114.79,0.23
